order_no,order_qty,ind_price,sales,order_date,status,quarter,month,year,product_type,product_code,cust_nm,country,order_size
12257,21,63,1323,41585,Shipped,4,11,2013,Ships,S32_3207,L'ordine Souveniers,Italy,Small
12258,46,48.95,2251.7,41591,Shipped,4,11,2013,Ships,S32_3207,"Iberia Gift Imports, Corp.",Spain,Large
12259,30,51.68,1550.4,41600,Shipped,4,11,2013,Ships,S32_1268,Mini Classics,USA,Medium
12260,41,55.55,2277.55,41615,In Process,4,12,2013,Ships,S32_3207,Diecast Collectables,USA,Large
12261,19,51.82,984.58,41683,Shipped,1,2,2014,Ships,S32_3207,"Clover Collections, Co.",Ireland,Small
12262,44,58.9,2591.6,41712,Shipped,1,3,2014,Ships,S32_3207,"Blauer See Auto, Co.",Germany,Large
12263,37,46.71,1728.27,41761,Shipped,2,5,2014,Ships,S32_3207,Suominen Souveniers,Finland,Medium
12264,41,63.63,2608.83,41838,Shipped,3,7,2014,Ships,S32_3207,DCCS Inc.,USA,Large
12265,35,58.65,2052.75,41872,Shipped,3,8,2014,Ships,S32_3207,Mini Gifts Distributors Ltd.,USA,Medium
12266,29,65.73,1906.17,41889,Shipped,3,9,2014,Ships,S32_3207,Toysworld,USA,Medium
12267,43,47.33,2035.19,41923,Shipped,4,10,2014,Ships,S32_3207,"AV Stores, Co.",UK,Large
12268,31,65.49,2030.19,41932,Shipped,4,10,2014,Ships,S32_3207,Heintze Collectables,Denmark,Medium
12269,27,100,2700,41949,Shipped,4,11,2014,Ships,S32_3207,Baani Imports,Norway,Medium
12270,29,82.71,2398.59,41962,Shipped,4,11,2014,Ships,S32_3207,"La Corne D'abondance, Co.",France,Medium
12271,24,97,2328,41972,Shipped,4,11,2014,Ships,S32_3207,Euro Shopping Channel,Spain,Small
12272,18,100,1800,41986,Shipped,4,12,2014,Ships,S32_3207,Super Toys,France,Small
12273,29,98.55,2857.95,42028,Shipped,1,1,2015,Ships,S32_3207,Mini Gifts Distributors Ltd.,USA,Medium
12274,42,34.07,1430.94,42056,Shipped,1,2,2015,Ships,S32_3207,Euro Shopping Channel,Spain,Large
12275,27,57.28,1546.56,42075,Shipped,1,3,2015,Ships,S32_3207,Euro Shopping Channel,Spain,Medium
12276,20,48.71,974.2,42127,Disputed,2,5,2015,Ships,S32_3207,Giftware Inc ,USA,Small
12277,44,74.63,3283.72,41304,Shipped,1,1,2013,Buses,S32_3522,Baani Imports,Norway,Large
12278,21,66.52,1396.92,41358,Shipped,1,3,2013,Buses,S32_3522,Mini Gifts Distributors Ltd.,NA,Small
12279,23,59.7,1373.1,41419,Shipped,2,5,2013,Buses,S32_3522,"Corrida Auto Replicas, Ltd",Spain,Small
12280,24,59.76,1434.24,41477,Shipped,3,7,2013,Buses,S32_3522,Techno Toys,USA,Small
12281,48,57.18,2744.64,41537,In Process,3,9,2013,Buses,S32_3522,"Dragon Souveniers, Ltd.",Singapore,Large
12282,47,52.94,2488.18,41567,Shipped,4,10,2013,Buses,S32_3522,Mini Auto Werke,Austria,Large
12283,26,71.98,1871.48,41581,Shipped,4,11,2013,Buses,S32_3522,"Stylish Desk Decors, Co.",UK,Medium
12284,45,63.64,2863.8,41589,Shipped,4,11,2013,Buses,S32_3522,"Classic Gift Ideas, Inc",USA,Large
12285,38,53.94,2049.72,41604,Shipped,4,11,2013,Buses,S32_3522,"Saveley & Henriot, Co.",NA,Medium
12286,34,56.82,1931.88,41612,Shipped,4,12,2013,Buses,S32_3522,Canadian Gift Exchange Network,Canada,Medium
12287,36,59.05,2125.8,41671,In Process,1,2,2014,Buses,S32_3522,Handji Gifts& Co,Singapore,Medium
12288,26,72.04,1873.04,41707,Shipped,1,3,2014,Buses,S32_3522,Mini Gifts Distributors Ltd.,USA,Medium
12289,43,68.16,2930.88,41764,Shipped,2,5,2014,Buses,S32_3522,Super Scale Inc.,USA,Large
12290,18,59.41,1069.38,41804,Shipped,2,6,2014,Buses,S32_3522,"Tokyo Collectables, Ltd",Japan,Small
12291,18,60.35,1086.3,41836,Shipped,3,7,2014,Buses,S32_3522,Fast Toys Co.,Australia,Small
12292,32,76.57,2450.24,41868,Shipped,3,8,2014,Buses,S32_3522,DCCS Inc.,USA,Medium
12293,31,70.75,2193.25,41891,Shipped,3,9,2014,Buses,S32_3522,Scandinavian Gift Ideas,Sweden,Medium
12294,34,71.04,2415.36,41922,Disputed,4,10,2014,Buses,S32_3522,Auto Assoc. & Cie.,France,Medium
12295,31,53.24,1650.44,41931,Shipped,4,10,2014,Buses,S32_3522,Canadian Gift Exchange Network,Canada,Medium
12296,44,100,4400,41946,Shipped,4,11,2013,Buses,S32_3522,Micro Games Inc,USA,Large
12297,32,72.69,2326.08,41962,Shipped,4,11,2014,Buses,S32_3522,Wonder Toys,USA,Medium
12298,29,98,2842,41943,Shipped,4,10,2014,Buses,S32_3522,"Corrida Auto Replicas, Ltd",Spain,Medium
12299,33,97,3201,41980,Shipped,4,12,2014,Buses,S32_3522,Euro Shopping Channel,Spain,Medium
12300,21,100,2100,42022,Shipped,1,1,2015,Buses,S32_3522,"Anna's Decorations, Ltd",Australia,Small
12301,47,100,4700,42053,Shipped,1,2,2015,Buses,S32_3522,Mini Gifts Distributors Ltd.,USA,Large
12302,32,67.16,1679,42124,Shipped,2,4,2015,Buses,S32_3522,Quebec Home Shopping Network,Canada,Small
12303,41,58.41,2394.81,42152,Shipped,2,5,2015,Buses,S32_3522,Euro Shopping Channel,Spain,Large
12304,29,71.92,2085.68,41320,Shipped,1,2,2013,Classic Cars,S32_4289,Rovelli Gifts,Italy,Medium
12305,28,71.23,1994.44,41394,Shipped,2,4,2013,Classic Cars,S32_4289,AUS Toys Co.,Australia,Medium
12306,47,55.1,2589.7,41451,Shipped,2,6,2013,Classic Cars,S32_4289,Euro Shopping Channel,Spain,Large
12307,17,78.86,1340.62,41496,Shipped,3,8,2013,Classic Cars,S32_4289,Royale Belge,Belgium,Small
12308,27,72.61,1960.47,41573,In Process,4,10,2013,Classic Cars,S32_4289,Techno Toys,USA,Medium
12309,38,58.16,2210.08,41652,Shipped,1,1,2014,Classic Cars,S32_4289,Osaka Souveniers Co.,Japan,Medium
12310,18,64.04,1152.72,41689,Shipped,1,2,2014,Classic Cars,S32_4289,AUS Toys Co.,Australia,Small
12311,31,74.73,2316.63,41728,Shipped,1,3,2014,Classic Cars,S32_4289,"Royal Canadian Collectables, Ltd.",Canada,Medium
12312,46,60.22,2770.12,41768,Shipped,2,5,2014,Classic Cars,S32_4289,The Sharp Gifts Warehouse,USA,Large
12313,39,82.049,3046.29,41815,Shipped,2,6,2014,Classic Cars,S32_4289,Euro Shopping Channel,Spain,Medium
12314,26,61.97,1611.22,41842,In Process,3,7,2014,Classic Cars,S32_4289,RGS Gifts,France,Medium
12315,47,78.86,3706.42,41869,Shipped,3,8,2014,Classic Cars,S32_4289,"Norway Gifts By Mail, Co.",Norway,Large
12316,24,78.8,1891.2,41896,Shipped,3,9,2014,Classic Cars,S32_4289,"Clover Collections, Co.",Ireland,Small
12317,32,65.04,2926.8,41928,Shipped,4,10,2014,Classic Cars,S32_4289,Mini Classics,USA,Large
12318,22,57.16,1257.52,41943,Shipped,4,10,2014,Classic Cars,S32_4289,giftsbymail.co.uk,UK,Small
12319,21,78.17,1641.57,41952,Shipped,4,11,2014,Classic Cars,S32_4289,Rovelli Gifts,Italy,Small
12320,35,58.16,2035.6,41965,Shipped,4,11,2014,Classic Cars,S32_4289,Enaco Distributors,Spain,Medium
12321,39,43.51,1696.89,41978,Disputed,4,12,2014,Classic Cars,S32_4289,Gift Ideas Corp.,USA,Medium
12322,47,70.33,3305.51,41989,Shipped,4,12,2014,Classic Cars,S32_4289,Fast Toys Co.,Australia,Large
12323,41,79.26,3249.66,42035,Shipped,1,1,2015,Classic Cars,S32_4289,RGS Gifts,France,Large
12324,31,100,3100,42064,Shipped,1,3,2015,Classic Cars,S32_4289,FunGift Corp.,USA,Medium
12325,21,66.41,1394.61,42094,Shipped,1,3,2015,Classic Cars,S32_4289,Super Toys,France,Small
12326,60,75.73,4543.8,42096,Shipped,2,4,2015,Classic Cars,S32_4289,Tikini Inc.,USA,Small
12327,23,58.22,1339.06,42131,Shipped,NA,5,2015,Classic Cars,S32_4289,L'ordine Souveniers,Italy,Small
12328,27,100,2700,41334,Shipped,1,3,2013,Bikes,S32_4485,Cruz & Sons Co.,Philippines,Medium
12329,24,85.74,2057.76,41402,Shipped,2,5,2013,Bikes,S32_4485,Super Toys,France,Small
12330,28,87.8,2458.4,41456,Disputed,3,7,2013,Bikes,S32_4485,Mini Gifts Distributors Ltd.,USA,Medium
12331,24,97,2328,41508,Shipped,3,8,2013,Bikes,S32_4485,ABC Corp,USA,Small
12332,19,100,1900,41555,Shipped,4,10,2013,Bikes,S32_4485,Mind Games,USA,Small
12333,33,100,3300,41583,Shipped,4,11,2013,Bikes,S32_4485,"Anna's Decorations, Ltd",Australia,Medium
12334,20,98,1960,41588,Shipped,4,11,2013,Bikes,S32_4485,Qualy Toys,France,Small
12335,39,82.72,3226.08,41594,In Process,4,11,2013,Bikes,S32_4485,Euro Shopping Channel,Spain,Medium
12336,33,100,3300,41652,Shipped,1,1,2014,Bikes,S32_4485,ACN ,France,Medium
12337,29,82.049,2900,41692,Shipped,1,2,2014,Bikes,S32_4485,Qualy Toys,France,Medium
12338,25,98,2450,41733,Shipped,2,4,2014,Bikes,S32_4485,Micro Games Inc,USA,Small
12339,22,97,2134,41782,Shipped,2,5,2014,Bikes,S32_4485,ACN ,France,Small
12340,30,96.97,2909.1,41818,Shipped,2,6,2014,Bikes,S32_4485,Gifts4AllAges.com,USA,Medium
12341,37,100,3700,41854,In Process,3,8,2014,Bikes,S32_4485,Online Mini Collectables,USA,Medium
12342,24,98,2352,41877,Shipped,3,8,2014,Bikes,S32_4485,Marat Toys,NA,Small
12343,35,97,3395,41909,Shipped,3,9,2014,Bikes,S32_4485,FIN Corp.,Finland,Medium
12344,46,83.7,3850.2,41925,Shipped,4,10,2014,Bikes,S32_4485,Baani Imports,Norway,Large
12345,21,100,2100,41947,Shipped,4,11,2014,Bikes,S32_4485,Microscale Inc.,USA,Small
12346,30,98,2940,41959,Shipped,4,11,2014,Bikes,S32_4485,Motor Mint Distributors Inc.,USA,Medium
12347,28,68.02,1904.56,41964,Shipped,4,11,2014,Bikes,S32_4485,SSD Collectables,Austria,Medium
12348,36,100,3600,41978,Disputed,4,12,2014,Bikes,S32_4485,Euro Shopping Channel,Spain,Medium
12349,21,100,2100,42012,Shipped,1,1,2015,Bikes,S32_4485,Mini Creations Ltd.,USA,Small
12350,39,98,3822,42037,Shipped,1,2,2015,Bikes,S32_4485,RGS Gifts,France,Medium
12351,42,45.98,2675.04,42064,Shipped,1,3,2015,Bikes,S32_4485,Mini Gifts Distributors Ltd.,NA,Large
12352,41,100,4100,42100,Shipped,2,4,2015,Bikes,S32_4485,UK Toys Ltd.,UK,Large
12353,38,39.15,1487.7,41323,Shipped,1,2,2013,Classic Cars,S50_1341,Rovelli Gifts,Italy,Medium
12354,47,48.62,2285.14,41392,Shipped,2,4,2013,Classic Cars,S50_1341,AUS Toys Co.,Australia,Large
12355,24,47.19,1132.56,41449,Shipped,2,6,2013,Classic Cars,S50_1341,Euro Shopping Channel,Spain,Small
12356,30,35.66,1069.8,41494,Shipped,3,8,2013,Classic Cars,S50_1341,Mini Creations Ltd.,USA,Medium
12357,19,40.02,760.38,41556,Disputed,4,10,2013,Classic Cars,S50_1341,Euro Shopping Channel,Spain,Small
12358,46,49.93,2296.78,41574,Shipped,4,10,2013,Classic Cars,S50_1341,Techno Toys,USA,Large
12359,26,35.4,920.4,41606,Shipped,4,11,2013,Classic Cars,S50_1341,West Coast Collectables Co.,USA,Medium
12360,39,40.02,1560.78,41649,Shipped,1,1,2014,Classic Cars,S50_1341,Osaka Souveniers Co.,Japan,Medium
12361,40,45.26,1810.4,41691,Shipped,1,2,2014,Classic Cars,S50_1341,AUS Toys Co.,Australia,Medium
12362,39,33.35,1300.65,41730,In Process,2,4,2014,Classic Cars,S50_1341,"Royal Canadian Collectables, Ltd.",Canada,Medium
12363,33,48.93,1614.69,41767,Shipped,2,5,2014,Classic Cars,S50_1341,The Sharp Gifts Warehouse,USA,Medium
12364,45,36.97,1663.65,41812,Shipped,2,6,2014,Classic Cars,S50_1341,Euro Shopping Channel,Spain,Large
12365,37,44.39,1642.43,41844,Shipped,3,7,2014,Classic Cars,S50_1341,RGS Gifts,France,Medium
12366,31,49.93,1547.83,41871,Shipped,3,8,2014,Classic Cars,S50_1341,"Norway Gifts By Mail, Co.",Norway,Medium
12367,23,45.44,1045.12,41894,Shipped,3,9,2014,Classic Cars,S50_1341,"Bavarian Collectables Imports, Co.",Germany,Small
12368,43,42.64,2675.04,41925,In Process,4,10,2014,Classic Cars,S50_1341,Mini Classics,USA,Large
12369,33,46.57,1536.81,41945,Shipped,4,11,2014,Classic Cars,S50_1341,giftsbymail.co.uk,UK,Medium
12370,32,49.93,1597.76,41954,Shipped,4,11,2014,Classic Cars,S50_1341,Rovelli Gifts,Italy,Medium
12371,37,47.62,1761.94,41964,Shipped,4,11,2014,Classic Cars,S50_1341,Enaco Distributors,Spain,Medium
12372,36,81.21,2923.56,41975,Shipped,4,12,2014,Classic Cars,S50_1341,Gift Ideas Corp.,USA,Medium
12373,32,81.59,2610.88,41991,Shipped,4,12,2014,Classic Cars,S50_1341,Fast Toys Co.,Australia,Medium
12374,47,63.8,2998.6,42037,Shipped,1,2,2015,Classic Cars,S50_1341,RGS Gifts,France,Large
12375,24,97,2328,42063,Disputed,1,2,2015,Classic Cars,S50_1341,FunGift Corp.,USA,Small
12376,45,35.66,1604.7,42091,Shipped,1,3,2015,Classic Cars,S50_1341,Super Toys,France,Large
12377,55,34.35,1889.25,42098,Shipped,2,4,2015,Classic Cars,S50_1341,Tikini Inc.,USA,Large
12378,35,49.93,1747.55,42133,Shipped,2,5,2015,Classic Cars,S50_1341,L'ordine Souveniers,Italy,Medium
12379,30,97,2910,41302,Shipped,1,1,2013,Buses,S50_1392,Euro Shopping Channel,Spain,Small
12380,23,100,2300,41366,Shipped,2,4,2013,Buses,S50_1392,Classic Legends Inc.,USA,Small
12381,45,100,4500,41429,Shipped,2,6,2013,Buses,S50_1392,Muscle Machine Inc,USA,Large
12382,42,98,4116,41486,Shipped,NA,7,2013,Buses,S50_1392,Suominen Souveniers,Finland,Large
12383,23,97,2231,41535,Shipped,3,9,2013,Buses,S50_1392,"Oulu Toy Supplies, Inc.",Finland,Small
12384,44,93.92,4132.48,41567,Disputed,4,10,2013,Buses,S50_1392,"Dragon Souveniers, Ltd.",Singapore,Large
12385,22,100,2200,41585,Shipped,4,11,2013,Buses,S50_1392,L'ordine Souveniers,Italy,Small
12386,43,98,4214,41591,Shipped,4,11,2013,Buses,S50_1392,"Iberia Gift Imports, Corp.",Spain,Large
12387,46,97,4462,41600,Shipped,4,11,2013,Buses,S50_1392,Mini Classics,USA,Large
12388,24,93.92,2254.08,41615,Shipped,4,12,2013,Buses,S50_1392,Diecast Collectables,USA,Small
12389,36,100,3600,41683,In Process,1,2,2014,Buses,S50_1392,"Clover Collections, Co.",Ireland,Medium
12390,32,98,3136,41712,Shipped,1,3,2014,Buses,S50_1392,"Blauer See Auto, Co.",Germany,Medium
12391,19,97,1843,41761,Shipped,2,5,2014,Buses,S50_1392,Euro Shopping Channel,Spain,Small
12392,25,100,2500,41803,Shipped,2,6,2014,Buses,S50_1392,Handji Gifts& Co,Singapore,Small
12393,33,97.39,3213.87,41841,Shipped,3,7,2014,Buses,S50_1392,NA,USA,Medium
12394,36,98,3528,41870,Shipped,3,8,2014,Buses,S50_1392,Mini Gifts Distributors Ltd.,USA,Medium
12395,38,97,3686,41887,In Process,3,9,2014,Buses,S50_1392,Toysworld,USA,Medium
12396,38,100,3800,41923,Shipped,4,10,2014,Buses,S50_1392,Marat Toys,USA,Medium
12397,27,100,2700,41935,Shipped,4,10,2014,Buses,S50_1392,NA,Denmark,Medium
12398,36,98,3528,41947,Shipped,4,11,2014,Buses,S50_1392,Baani Imports,Norway,Medium
12399,20,97,1940,41960,Shipped,4,11,2014,Buses,S50_1392,"La Corne D'abondance, Co.",France,Small
12400,27,70.4,1900.8,41973,Shipped,4,11,2014,Buses,S50_1392,Euro Shopping Channel,Spain,Medium
12401,45,100,4500,41989,Shipped,4,12,2014,Buses,S50_1392,Super Toys,France,Large
12402,46,54.55,2509.3,42026,Disputed,1,1,2015,Buses,S50_1392,Mini Gifts Distributors Ltd.,USA,Large
12403,26,97,2522,42054,Shipped,1,2,2015,Buses,S50_1392,Euro Shopping Channel,Spain,Medium
12404,42,100,4200,42078,Shipped,1,3,2015,Buses,S50_1392,TBN Toys,France,Large
12405,25,100,2500,42128,Shipped,2,5,2015,Buses,S50_1392,Euro Shopping Channel,Spain,Small
12406,16,98,1568,42154,Shipped,2,5,2015,Buses,S50_1392,RGS Gifts,France,Small
12407,29,50.31,1458.99,41302,Shipped,1,1,2013,Classic Cars,S50_1514,Euro Shopping Channel,Spain,Medium
12408,17,48.21,819.57,41378,Shipped,2,4,2013,Ships,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Small
12409,45,68.12,3065.4,41429,Shipped,2,3,2013,Ships,S50_1514,Muscle Machine Inc,USA,Large
12410,40,47.79,1911.6,41493,Shipped,3,8,2013,Ships,S50_1514,Mini Gifts Distributors Ltd.,USA,Medium
12411,28,54.41,1523.48,41542,Disputed,3,9,2013,Ships,S50_1514,Euro Shopping Channel,Spain,Medium
12412,34,65.78,2236.52,41567,Shipped,4,10,2013,Ships,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Medium
12413,37,63.44,2347.28,41585,Shipped,4,11,2013,Ships,S50_1514,L'ordine Souveniers,Italy,Medium
12414,18,46.62,839.16,41591,Shipped,4,11,2013,Ships,S50_1514,Mini Creations Ltd.,USA,Small
12415,43,59.09,2540.87,41601,Shipped,4,11,2013,Ships,S50_1514,Super Scale Inc.,USA,Large
12416,26,64.61,1679.86,41639,In Process,4,12,2014,Ships,S50_1514,"Saveley & Henriot, Co.",France,Medium
12417,29,67.54,1958.66,41683,Shipped,1,2,2014,Ships,S50_1514,"Clover Collections, Co.",Ireland,Medium
12418,41,50.14,2055.74,41596,Shipped,1,3,2014,Ships,S50_1514,NA,Germany,Large
12419,46,60.85,2675.04,41761,Shipped,2,5,2014,Ships,S50_1514,Suominen Souveniers,Finland,Large
12420,39,55.82,2176.98,41838,Shipped,3,7,2014,Ships,S50_1514,DCCS Inc.,USA,Medium
12421,36,65.78,2368.08,41872,Shipped,3,8,2014,Ships,S50_1514,NA,USA,Medium
12422,33,53.07,1751.31,41889,In Process,3,9,2014,Ships,S50_1514,Toysworld,USA,Medium
12423,31,57.34,1777.54,41923,Shipped,4,10,2014,Ships,S50_1514,"AV Stores, Co.",UK,Medium
12424,34,60.51,2057.34,41932,Shipped,4,3,2014,Ships,S50_1514,Heintze Collectables,Denmark,Medium
12425,43,100,4300,41949,Shipped,4,11,2014,Ships,S50_1514,Baani Imports,Norway,Large
12426,19,98,1862,41963,Shipped,4,11,2014,Ships,S50_1514,Classic Legends Inc.,USA,Small
12427,41,97,3977,41972,Shipped,4,11,2014,Ships,S50_1514,Euro Shopping Channel,Spain,Large
12428,21,63.93,1342.53,41986,Shipped,4,12,2014,Ships,S50_1514,Super Toys,France,Small
12429,23,57.58,1324.34,42031,Disputed,1,1,2015,Ships,S50_1514,"Tokyo Collectables, Ltd",Japan,Small
12430,36,58.06,2090.16,42056,Shipped,NA,2,2015,Ships,S50_1514,Euro Shopping Channel,Spain,Medium
12431,42,97,4074,42077,Shipped,1,3,2015,Ships,S50_1514,TBN Toys,France,Large
12432,47,62.85,2953.95,42127,Shipped,2,5,2015,Ships,S50_1514,Giftware Inc ,USA,Large
12433,33,81.99,2705.67,41337,Shipped,1,3,2013,Bikes,S50_4713,Cruz & Sons Co.,Philippines,Medium
12434,42,72.85,3059.7,41400,Shipped,2,5,2013,Bikes,S50_4713,Super Toys,France,Large
12435,41,93,3813,41454,Shipped,2,6,2013,Bikes,S50_4713,Mini Gifts Distributors Ltd.,USA,Large
12436,34,80.36,2732.24,41509,Shipped,3,8,2013,Bikes,S50_4713,ABC Corp,USA,Medium
12437,30,70.6,2118,41558,Shipped,4,10,2013,Bikes,S50_4713,Mind Games,USA,Medium
12438,46,78.55,3613.3,41581,Disputed,4,11,2013,Bikes,S50_4713,"Anna's Decorations, Ltd",Australia,Large
12439,18,90.56,1630.08,41586,Shipped,4,11,2013,Bikes,S50_4713,Qualy Toys,France,Small
12440,36,65.72,2365.92,41595,Shipped,4,11,2013,Bikes,S50_4713,Euro Shopping Channel,Spain,Medium
12441,39,79.55,3102.45,41655,Shipped,1,1,2014,Bikes,S50_4713,ACN ,France,Medium
12442,48,75.29,3613.92,41690,Shipped,1,2,2014,Bikes,S50_4713,Qualy Toys,France,Large
12443,17,65.34,1110.78,41731,In Process,2,4,2014,Bikes,S50_4713,Micro Games Inc,USA,Small
12444,44,71.41,3142.04,41783,Shipped,2,5,2014,Bikes,S50_4713,ACN ,France,Large
12445,46,88.5,4071,41821,Shipped,3,7,2014,Bikes,S50_4713,Gifts4AllAges.com,USA,Large
12446,19,68.78,1306.82,41852,Shipped,3,8,2014,Bikes,S50_4713,Online Mini Collectables,USA,Small
12447,36,75.92,2733.12,41875,Shipped,3,8,2014,Bikes,S50_4713,Marat Toys,USA,Medium
12448,40,79.55,3182,41910,Shipped,3,3,2014,Bikes,S50_4713,NA,Finland,Medium
12449,27,87.68,2367.36,41928,In Process,4,10,2014,Bikes,S50_4713,Baani Imports,Norway,Medium
12450,43,75.29,3237.47,41945,Shipped,4,11,2014,Bikes,S50_4713,Microscale Inc.,USA,Large
12451,17,97,1649,41957,Shipped,4,11,2014,Bikes,S50_4713,NA,USA,Small
12452,34,100,3400,41965,Shipped,4,11,2014,Bikes,S50_4713,SSD Collectables,Austria,Medium
12453,25,100,2500,41983,Shipped,4,12,2014,Bikes,S50_4713,TBN Toys,France,Small
12454,42,98,4116,42010,Shipped,1,1,2015,Bikes,S50_4713,Mini Creations Ltd.,USA,Large
12455,46,97,4462,42035,Shipped,1,1,2015,Bikes,S50_4713,RGS Gifts,France,Large
12456,18,100,1800,42065,Disputed,1,3,2015,Bikes,S50_4713,Mini Gifts Distributors Ltd.,USA,Small
12457,30,67.34,2020.2,42103,Shipped,2,4,2015,Bikes,S50_4713,UK Toys Ltd.,UK,Medium
12458,39,68.67,2678.13,41315,Shipped,1,2,2013,Planes,S700_1138,Danish Wholesale Imports,Denmark,Medium
12459,22,73.67,1620.74,41389,Shipped,2,4,2013,Planes,S700_1138,SSD Collectables,Austria,Small
12460,27,59,1593,41435,Shipped,2,6,2013,Planes,S700_1138,"Stylish Desk Decors, Co.",UK,Medium
12461,40,63,2520,41495,Shipped,3,8,2013,Planes,S700_1138,Mini Gifts Distributors Ltd.,USA,Medium
12462,41,62.67,2569.47,41544,Shipped,3,9,2013,Planes,S700_1138,Euro Shopping Channel,Spain,Large
12463,40,72.34,2893.6,41567,Shipped,4,10,2013,Planes,S700_1138,Scandinavian Gift Ideas,Sweden,Medium
12464,20,75,1500,41583,Shipped,4,11,2013,Planes,S700_1138,CAF Imports,Spain,Small
12465,20,53,1060,41593,Disputed,4,11,2013,Planes,S700_1138,Mini Creations Ltd.,USA,Small
12466,21,62.67,1316.07,41603,Shipped,4,11,2013,Planes,S700_1138,Enaco Distributors,Spain,Small
12467,35,71.67,2508.45,41638,Shipped,4,12,2014,Planes,S700_1138,"Saveley & Henriot, Co.",France,Medium
12468,27,61.67,1665.09,41687,Shipped,1,2,2014,Planes,S700_1138,Collectable Mini Designs Co.,USA,Medium
12469,35,69.67,2438.45,41728,Shipped,1,3,2014,Planes,S700_1138,Tikini Inc.,USA,Medium
12470,34,69.34,2357.56,41765,In Process,2,5,2014,Planes,S700_1138,Toysworld,USA,Medium
12471,31,59,1829,41804,Shipped,2,6,2014,Planes,S700_1138,Quebec Home Shopping Network,Canada,Medium
12472,17,64.34,1093.78,41839,Shipped,3,7,2014,Planes,S700_1138,Petit Auto,Belgium,Small
12473,44,77.67,3417.48,41872,Shipped,3,8,2014,Planes,S700_1138,"Royal Canadian Collectables, Ltd.",Canada,Large
12474,24,73.34,1760.16,41891,Shipped,3,9,2014,Planes,S700_1138,Gifts4AllAges.com,USA,Small
12475,47,51,2397,41923,Shipped,4,10,2014,Planes,S700_1138,"AV Stores, Co.",UK,Large
12476,37,61,2257,41596,In Process,4,10,2014,Planes,S700_1138,RGS Gifts,France,Medium
12477,38,59,2242,41953,Shipped,4,11,2014,Planes,S700_1138,"Model Replicas, Co",Sweden,Medium
12478,20,98,1960,41965,Shipped,4,11,2014,Planes,S700_1138,"Tokyo Collectables, Ltd",Japan,Small
12479,32,73.67,3167.81,41972,Shipped,4,11,2014,Planes,S700_1138,Euro Shopping Channel,Spain,Large
12480,40,100,4000,42033,Shipped,1,1,2015,Planes,S700_1138,"Oulu Toy Supplies, Inc.",Finland,Medium
12481,24,76.34,1832.16,42064,Shipped,1,3,2015,Planes,S700_1138,Mini Gifts Distributors Ltd.,USA,Small
12482,37,64.67,2392.79,42085,Shipped,1,3,2015,Planes,S700_1138,Mini Gifts Distributors Ltd.,USA,Medium
12483,34,68.34,2323.56,42127,Disputed,2,5,2015,Planes,S700_1138,Gifts4AllAges.com,USA,Medium
12484,27,100,2700,41320,Shipped,1,2,2013,Trucks,S700_1691,Rovelli Gifts,Italy,Medium
12485,46,81.21,3735.66,41394,Shipped,2,4,2013,Trucks,S700_1691,AUS Toys Co.,Australia,Large
12486,22,75.64,1664.08,41451,Shipped,2,6,2013,Trucks,S700_1691,Euro Shopping Channel,Spain,Small
12487,33,97,3201,41493,Shipped,3,8,2013,Trucks,S700_1691,Mini Creations Ltd.,USA,Medium
12488,44,100,4400,41553,Shipped,4,10,2013,Trucks,S700_1691,Euro Shopping Channel,Spain,Large
12489,27,97.65,2636.55,41576,Shipped,4,10,2013,Trucks,S700_1691,Techno Toys,USA,Medium
12490,46,81.12,3731.52,41608,Shipped,4,11,2013,Trucks,S700_1691,West Coast Collectables Co.,USA,Large
12491,18,75.55,1359.9,41648,Shipped,1,1,2014,Trucks,S700_1691,Osaka Souveniers Co.,Japan,Small
12492,21,100,2100,41688,Disputed,1,2,2014,Trucks,S700_1691,AUS Toys Co.,Australia,Small
12493,24,100,2400,41732,Shipped,2,4,2014,Trucks,S700_1691,NA,Canada,Small
12494,29,89.34,2590.86,41769,Shipped,2,5,2014,Trucks,S700_1691,The Sharp Gifts Warehouse,USA,Medium
12495,37,81.03,2998.11,41811,Shipped,2,6,2014,Trucks,S700_1691,Euro Shopping Channel,Spain,Medium
12496,28,88.51,2478.28,41841,Shipped,3,3,2014,Trucks,S700_1691,RGS Gifts,France,Medium
12497,23,82.12,1888.76,41873,In Process,3,8,2014,Trucks,S700_1691,"Norway Gifts By Mail, Co.",Norway,Small
12498,32,98,3920,41896,Shipped,3,9,2014,Trucks,S700_1691,"Bavarian Collectables Imports, Co.",Germany,Medium
12499,18,97,1746,41924,Shipped,NA,10,2014,Trucks,S700_1691,Mini Classics,USA,Small
12500,30,81.21,2436.3,41942,Shipped,4,10,2014,Trucks,S700_1691,giftsbymail.co.uk,UK,Medium
12501,26,100,2600,41956,Shipped,4,11,2014,Trucks,S700_1691,Rovelli Gifts,Italy,Medium
12502,32,86.6,2424.8,41966,Shipped,4,11,2014,Trucks,S700_1691,Enaco Distributors,Spain,Medium
12503,36,97,3492,41974,Shipped,4,12,2014,Trucks,S700_1691,Gift Ideas Corp.,USA,Medium
